Data/Hora,EPI,Status,Camera
2026-02-04 22:52:33,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:33,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:34,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:34,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:34,Capacete,AUSENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:34,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:34,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:34,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:35,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:35,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:35,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:35,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:35,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:36,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:36,Pessoa,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:36,Oculos,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:36,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:36,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:36,Bota,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:36,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:36,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:37,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:37,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:37,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:37,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:37,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:38,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:38,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:38,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:38,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:39,Abafador,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:39,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:39,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:39,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:39,Mascara,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:39,Luva,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:39,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:39,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:39,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:40,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:40,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:40,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:40,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:40,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:41,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:41,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:41,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:41,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:41,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:41,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:42,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:42,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:42,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:42,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:42,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:43,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:43,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:43,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:43,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:43,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:43,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:44,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:44,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:44,Capacete,AUSENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:44,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:44,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:45,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:45,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:45,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:45,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:45,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:46,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:46,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:46,Pessoa,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:46,Oculos,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:46,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:46,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:46,Bota,AUSENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:46,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:47,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:47,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:47,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:47,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:47,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:47,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:48,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:48,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:48,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:48,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:48,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:49,Abafador,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:49,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:49,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:49,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:49,Mascara,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:49,Luva,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:49,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:49,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:50,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:50,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:50,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:50,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:50,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:50,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:51,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:51,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:51,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:51,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:51,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:51,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:52,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:52,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:52,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:52,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:52,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:53,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:53,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:53,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:53,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:54,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:54,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:54,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:54,Capacete,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:54,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:55,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:55,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:55,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:55,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:55,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:55,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:56,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:56,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:56,Pessoa,AUSENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:56,Oculos,AUSENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:56,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:56,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:56,Bota,AUSENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:56,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:57,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:57,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:57,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:57,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:57,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:57,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:58,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:58,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:58,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:58,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:59,Abafador,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:59,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:59,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:59,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:59,Mascara,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:59,Luva,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:52:59,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:52:59,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:00,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:00,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:00,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:00,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:00,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:00,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:01,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:01,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:01,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:01,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:01,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:01,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:02,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:02,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:02,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:02,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:02,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:02,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:03,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:03,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:03,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:03,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:03,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:04,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:04,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:04,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:04,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:04,Capacete,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:04,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:05,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:05,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:05,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:05,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:05,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:05,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:06,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:06,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:06,Pessoa,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:06,Oculos,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:06,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:06,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:06,Bota,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:06,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:07,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:07,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:07,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:08,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:08,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:08,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:08,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:08,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:08,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:09,Abafador,AUSENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:09,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:09,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:09,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:09,Mascara,AUSENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:09,Luva,AUSENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:09,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:09,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:10,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:10,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:10,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:10,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:10,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:11,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:11,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:11,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:11,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:11,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:11,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:12,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:12,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:12,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:12,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:12,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:12,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:13,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:13,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:13,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:13,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:14,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:14,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:14,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:14,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:14,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:14,Capacete,AUSENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:15,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:15,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:15,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:15,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:15,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:15,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:16,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:16,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:16,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:16,Pessoa,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:16,Oculos,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:16,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:16,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:17,Bota,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:17,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:17,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:17,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:17,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:17,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:18,Mascara,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:18,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:18,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:18,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:18,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:18,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:18,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:19,Abafador,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:19,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:19,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:19,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:19,Luva,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:19,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:20,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:20,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:20,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:20,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:20,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:20,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:21,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:21,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 22:53:21,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 22:53:21,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
